FID_GarageBuffers,OID_,CIT_CODE,FAC_CODE,LotName,AggieMap,Name,LotType,ORIG_FID,X,Y,BUFF_DIST,FID_Structures,Number,Abbrev,Private,Type,Bldg,BldgAbbr,BldgName,YearBuilt,NumFloors,Address,City,Zip,MapDisplay,Shape_Length,Shape_Area
5,-1,20300,UCG,University Center Garage,1,UCG,Garage Visitor,5,-96.338650000000001,30.612050000000000,250.000000000000000,312,0630,PRVP,No,OTHER,0630,PRVP,Vice President's Residence,1939,02,750 Throckmorton St,College Station,77843,Vice President's Residence | PRVP | 0630,126.192574346603436,431.148270497937347
5,-1,20300,UCG,University Center Garage,1,UCG,Garage Visitor,5,-96.338650000000001,30.612050000000000,250.000000000000000,379,0405,LACY,No,HOUSING TAMU,0405,LACY,Lacy Hall - Dorm 6,1938,04,664 Military Mall,College Station,77843,Lacy Hall - Dorm 6 | LACY | 0405,164.809871638599788,825.431727660374577
5,-1,20300,UCG,University Center Garage,1,UCG,Garage Visitor,5,-96.338650000000001,30.612050000000000,250.000000000000000,393,0634,PRES,No,OTHER,0634,PRES,One Circle Drive,1965,02,800 Throckmorton St,College Station,77843,One Circle Drive | PRES | 0634,34.058624505247352,53.657962672823381
5,-1,20300,UCG,University Center Garage,1,UCG,Garage Visitor,5,-96.338650000000001,30.612050000000000,250.000000000000000,423,0632,,No,UNIVERSITY,0632,,Compressor House,1970,01,790 THROCKMORTON ST,College Station,77843,Compressor House |  | 0632,15.656387518592014,15.192535370097879
5,-1,20300,UCG,University Center Garage,1,UCG,Garage Visitor,5,-96.338650000000001,30.612050000000000,250.000000000000000,424,0635,,No,UNIVERSITY,0635,,Grounds Maintenance Storage,1973,01,788 Throckmorton St,College Station,77843,Grounds Maintenance Storage |  | 0635,15.975114650691468,15.314702083044285
5,-1,20300,UCG,University Center Garage,1,UCG,Garage Visitor,5,-96.338650000000001,30.612050000000000,250.000000000000000,836,0456,MILS,No,ACADEMIC,0456,MILS,Military Sciences Building,1923,04,520 Coke St,College Station,77843,Military Sciences Building | MILS | 0456,94.867868817198087,266.711781091623664
5,-1,20300,UCG,University Center Garage,1,UCG,Garage Visitor,5,-96.338650000000001,30.612050000000000,250.000000000000000,838,0384,SCCT,No,ACADEMIC,0384,SCCT,Sam Houston Sanders Corps of Cadets Center,1992,01,475 Short St,College Station,77843,Sam Houston Sanders Corps of Cadets Center | SCCT | 0384,210.005164512090801,2037.098578006158277
5,-1,20300,UCG,University Center Garage,1,UCG,Garage Visitor,5,-96.338650000000001,30.612050000000000,250.000000000000000,841,0450,DCAN,No,DINING,0450,DCAN,Duncan Dining Hall,1940,03,777 Military Mall,College Station,77843,Duncan Dining Hall | DCAN | 0450,12.600804370776149,6.733056862552935
5,-1,20300,UCG,University Center Garage,1,UCG,Garage Visitor,5,-96.338650000000001,30.612050000000000,250.000000000000000,843,0383,JJKB,No,ACADEMIC,0383,JJKB,Koldus Building,1992,03,400 Joe Routt Bl,College Station,77843,Koldus Building | JJKB | 0383,468.684999251356885,5125.049384110729989
5,-1,20300,UCG,University Center Garage,1,UCG,Garage Visitor,5,-96.338650000000001,30.612050000000000,250.000000000000000,844,0379,UCPG,No,GARAGE,0379,UCPG,University Center Parking Garage,1992,07,660 Throckmorton St,College Station,77843,University Center Parking Garage | UCPG | 0379,407.993224832277463,9714.881778517787097
5,-1,20300,UCG,University Center Garage,1,UCG,Garage Visitor,5,-96.338650000000001,30.612050000000000,250.000000000000000,847,0363,,No,UNIVERSITY,0363,,Shed-VP Student Services,1976,01,750 Throckmorton St,College Station,77843,Shed-VP Student Services |  | 0363,12.718651021996498,10.086357494441717
5,-1,20300,UCG,University Center Garage,1,UCG,Garage Visitor,5,-96.338650000000001,30.612050000000000,250.000000000000000,926, ,,No,UNIVERSITY,,,,,,,,, |  | ,12.424834447646591,6.819409996140896
5,-1,20300,UCG,University Center Garage,1,UCG,Garage Visitor,5,-96.338650000000001,30.612050000000000,250.000000000000000,1008,0446,RDER,No,ACADEMIC,0446,RDER,Rudder Tower,1973,14,401 Joe Routt Bl,College Station,77843,Rudder Tower | RDER | 0446,474.405596656195314,7694.394167294829458
5,-1,20300,UCG,University Center Garage,1,UCG,Garage Visitor,5,-96.338650000000001,30.612050000000000,250.000000000000000,1023,0454,MSC,No,ACADEMIC,0454,MSC,Memorial Student Center,1951,04,275 Joe Routt Bl,College Station,77843,Memorial Student Center | MSC | 0454,427.690838262401712,5525.528486927419181
5,-1,20300,UCG,University Center Garage,1,UCG,Garage Visitor,5,-96.338650000000001,30.612050000000000,250.000000000000000,1045,1402,BUZB,No,HOUSING TAMU,1402,BUZB,Buzbee Leadership Learning Center,2012,05,682 Military Mall,College Station,77843,Buzbee Leadership Learning Center | BUZB | 1402,83.433900640729519,334.058466832390820
5,-1,20300,UCG,University Center Garage,1,UCG,Garage Visitor,5,-96.338650000000001,30.612050000000000,250.000000000000000,1135,,,No,UNIVERSITY,,,,,,,,, |  | ,44.195065864206597,110.531835877826552
5,-1,20300,UCG,University Center Garage,1,UCG,Garage Visitor,5,-96.338650000000001,30.612050000000000,250.000000000000000,1165,0367,KYLE,No,SPORTS,0367,KYLE,Kyle Field,1927,09,161 Wellborn Rd,College Station,77843,Kyle Field | KYLE | 0367,750.440192440337455,13903.219874761398387
5,-1,20300,UCG,University Center Garage,1,UCG,Garage Visitor,5,-96.338650000000001,30.612050000000000,250.000000000000000,1308,1404,PLNK,No,HOUSING TAMU,1404,PLNK,Plank Leadership Learning Center,2016,04,622 Military Mall,College Station,77843,Plank Leadership Learning Center | PLNK | 1404,180.466278695580854,758.558265607562589
5,-1,20300,UCG,University Center Garage,1,UCG,Garage Visitor,5,-96.338650000000001,30.612050000000000,250.000000000000000,1310,0409,WHIT,No,HOUSING TAMU,0409,WHIT,White Hall - Dorm 10,1938,05,736 Military Mall,College Station,77843,White Hall - Dorm 10 | WHIT | 0409,192.753049440256490,970.859272576567037
5,-1,20300,UCG,University Center Garage,1,UCG,Garage Visitor,5,-96.338650000000001,30.612050000000000,250.000000000000000,1311,0411,UTAY,No,HOUSING TAMU,0411,UTAY,Utay Hall - Dorm 12,1938,05,766 Military Mall,College Station,77843,Utay Hall - Dorm 12 | UTAY | 0411,191.385428875757526,957.626785003060377
6,-1,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,250.000000000000000,421,0350,,No,UNIVERSITY,0350,,Albritton Bell Tower,1984,06,200 Old Main Dr,College Station,77843,Albritton Bell Tower |  | 0350,31.685135712771441,62.739031182366304
6,-1,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,250.000000000000000,1023,0454,MSC,No,ACADEMIC,0454,MSC,Memorial Student Center,1951,04,275 Joe Routt Bl,College Station,77843,Memorial Student Center | MSC | 0454,719.872354137679054,10108.119145541206308
6,-1,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,250.000000000000000,1165,0367,KYLE,No,SPORTS,0367,KYLE,Kyle Field,1927,09,161 Wellborn Rd,College Station,77843,Kyle Field | KYLE | 0367,418.554300263028551,4565.371302672440834
6,-1,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,250.000000000000000,1322,9794,,No,MECH,9794,,Wellborn Road Grade Separation,,,,,,Wellborn Road Grade Separation |  | 9794,1.947621824325342,0.234338115597124
6,-1,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,250.000000000000000,1324,1544,CAIN,No,GARAGE,1544,,Cain Parking Garage,2016,05,500 Gene Stallings Bl,College Station,77843,Cain Parking Garage | CAIN | 1544,419.211610458144719,9406.682179629589882
6,-1,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,250.000000000000000,1325,,,No,GARAGE,,,,,,,,, |  | ,321.674657475644835,271.851108503819489
6,-1,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,250.000000000000000,1326,,,No,GARAGE,,,,,,,,, |  | ,67.408578310126330,19.600664516978682
6,-1,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,250.000000000000000,1327,,,No,GARAGE,,,,,,,,, |  | ,109.925724426507998,32.610225147404577
6,-1,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,250.000000000000000,1328,,,No,GARAGE,,,,,,,,, |  | ,74.729822593592075,21.524743080044150
6,-1,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,250.000000000000000,1329,,,No,GARAGE,,,,,,,,, |  | ,74.730798552282678,21.524196850805019
6,-1,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,250.000000000000000,1362,1545,,No,SERVICE PVT,1545,,Cain Site Hotel,,,177 Joe Routt BL,College Station,77843,Cain Site Hotel |  | 1545,415.994449953085621,6661.844463789888323
2,-1,20400,CCG,Central Campus Garage,1,CCG,Garage Visitor,2,-96.337770000000006,30.616499999999998,250.000000000000000,105,0468,LIBR,No,LIBRARY,0468,LIBR,Evans Library,1929,07,400 Spence St,College Station,77843,Evans Library | LIBR | 0468,129.357584173857731,913.119972651675994
2,-1,20400,CCG,Central Campus Garage,1,CCG,Garage Visitor,2,-96.337770000000006,30.616499999999998,250.000000000000000,1074,0468a,SCC,No,LIBRARY,,,,,,,,, | SCC | ,129.357584173857731,913.119972651675994
4,-1,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,250.000000000000000,416,1559,WCG,No,GARAGE,1559,WCG,West Campus Parking Garage,2003,08,201 John Kimbrough Bl,College Station,77843,West Campus Parking Garage | WCG | 1559,5.833874053149894,1.462729042623274
6,-1,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,250.000000000000000,416,1559,WCG,No,GARAGE,1559,WCG,West Campus Parking Garage,2003,08,201 John Kimbrough Bl,College Station,77843,West Campus Parking Garage | WCG | 1559,5.833874053149894,1.462729042623274
4,-1,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,250.000000000000000,1320,9791,,No,MECH,9791,,Billy Pickard Pedestrian Passageway,,,101 John Kimbrough Bl,College Station,77843,Billy Pickard Pedestrian Passageway |  | 9791,2.062295694445867,0.265174896342951
6,-1,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,250.000000000000000,1320,9791,,No,MECH,9791,,Billy Pickard Pedestrian Passageway,,,101 John Kimbrough Bl,College Station,77843,Billy Pickard Pedestrian Passageway |  | 9791,2.062295694445867,0.265174896342951
4,-1,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,250.000000000000000,1362,1545,,No,SERVICE PVT,1545,,Cain Site Hotel,,,177 Joe Routt BL,College Station,77843,Cain Site Hotel |  | 1545,85.641467417891789,268.462412898481887
6,-1,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,250.000000000000000,1362,1545,,No,SERVICE PVT,1545,,Cain Site Hotel,,,177 Joe Routt BL,College Station,77843,Cain Site Hotel |  | 1545,85.641467417891789,268.462412898481887
5,-1,20300,UCG,University Center Garage,1,UCG,Garage Visitor,5,-96.338650000000001,30.612050000000000,250.000000000000000,1023,0454,MSC,No,ACADEMIC,0454,MSC,Memorial Student Center,1951,04,275 Joe Routt Bl,College Station,77843,Memorial Student Center | MSC | 0454,178.206588480503342,990.106336387697866
6,-1,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,250.000000000000000,1023,0454,MSC,No,ACADEMIC,0454,MSC,Memorial Student Center,1951,04,275 Joe Routt Bl,College Station,77843,Memorial Student Center | MSC | 0454,178.206588480503342,990.106336387697866
